client_idx,global_round,bw_up_mbps,bw_down_mbps,rtt_ms,comm_time
4,48,7.47720059045357,17.99670705282717,24.86246148164746,0.02486246148164746
0,13,8.931117871258783,18.12838140510541,47.47000581862713,0.04747000581862713
0,14,11.08218258900077,19.786035319960448,46.21855461038312,0.04621855461038312
0,15,11.891704053261238,20.966907405747367,43.75608543915229,0.043756085439152284
1,5,36.257367531953804,74.223358168031,14.024351265818108,0.014024351265818108
2,61,8.765014980932625,19.5029922510388,34.608784563040466,0.034608784563040465
2,62,8.937624947808674,20.01603470644529,34.55304315355132,0.03455304315355132
2,63,10.481880162180236,20.949593145078342,36.06894791769308,0.03606894791769308
2,64,9.804024814344123,19.69928309597021,35.95958734860601,0.035959587348606006
2,65,9.982168751533827,17.332719149208952,31.207209164238172,0.03120720916423817
2,66,10.900395837880044,20.2968625300683,31.158958216711476,0.031158958216711476
2,67,10.445213145149722,21.54294555828772,28.491853698261465,0.028491853698261467
2,68,10.312460742993077,20.47472802706521,26.261800818055598,0.026261800818055597
2,69,9.908037518235997,19.665364858827317,25.880754606637854,0.025880754606637853
2,70,9.679015314919365,17.20903231325116,26.44017292341854,0.02644017292341854
2,71,9.176256428028351,18.087278007910754,21.344795628957435,0.021344795628957434
2,72,9.052878417687701,18.637807484898435,24.985143489761988,0.02498514348976199
2,73,9.513694145150174,18.06884347680606,32.15882936726076,0.032158829367260756
2,74,11.250576449956423,18.107587743137824,33.04422831772928,0.033044228317729275
2,75,10.743248647029453,19.48722898939002,29.971577461901056,0.029971577461901055
3,17,33.53635862191597,51.30974683807983,13.93453244452882,0.01393453244452882
3,18,37.58638850973228,49.7748440411151,13.819856231213004,0.013819856231213004
3,19,39.57850601473644,50.06309097269532,14.531922106512521,0.014531922106512522
3,20,38.329467971538904,56.15612606502583,14.61550781289077,0.01461550781289077
4,49,7.204358820865375,19.463864776678797,25.6808313361736,0.0256808313361736
4,50,6.034388677160988,15.776275405678472,30.509715460102303,0.030509715460102303
4,51,4.864683696205535,18.31592862624777,32.342186382816024,0.032342186382816024
4,52,4.650242272565581,18.251442554758903,34.13701291818628,0.03413701291818628
4,53,6.218019350304822,17.285725818686583,31.868212533155596,0.031868212533155596
4,54,7.1502492355027725,19.61718087892117,35.14550700374207,0.03514550700374207
4,55,7.604862235819291,21.740900734313527,37.86309665807152,0.03786309665807152
4,56,8.24337581652237,22.1588219686415,37.5514519354729,0.0375514519354729
4,57,7.555328127002197,26.638492559680333,37.45502290710489,0.03745502290710489
4,58,8.399699868613698,25.754403655966737,37.11534387903926,0.03711534387903926
4,59,8.745693526420432,26.738237652345713,40.26841802543918,0.04026841802543918
4,60,9.323778665074844,25.141278607569216,43.457511326277036,0.04345751132627704
0,16,9.65758156066218,19.949818763723027,45.95279438684136,0.04595279438684136
0,17,11.432647735727555,21.5473613712023,41.571058930066435,0.041571058930066435
0,18,10.854536448796136,21.214977304482826,37.88921219729002,0.03788921219729002
1,6,33.95408302036314,71.07973918061478,13.683756960628017,0.013683756960628016
2,76,9.210706559188559,17.95022420847144,27.159510547639762,0.02715951054763976
2,77,7.595179111326726,17.04667066847852,33.18037314245649,0.03318037314245649
2,78,8.8315151161812,20.46224097559047,34.2608282460113,0.0342608282460113
2,79,8.140248800947365,19.51734948903693,30.54415100438669,0.03054415100438669
2,80,8.32762945956747,19.39791299817219,30.36533666351725,0.03036533666351725
2,81,7.38252688505926,17.761675153192908,34.93149834968668,0.03493149834968668
2,82,7.304059836787193,16.83848674000399,36.062382427073615,0.036062382427073617
2,83,7.656168562871772,16.078832730305724,43.38493468992233,0.043384934689922335
2,84,7.832225040908333,15.526006440153141,40.045064098357365,0.04004506409835736
2,85,9.95291865177985,14.46382084237786,35.50113523862008,0.03550113523862008
2,86,9.901404836916933,12.340598150889562,32.38560560772326,0.03238560560772326
